Solvent,TPSA_solv,MW_solv,HeavyAtomCount_solv,Gsolv_sol,Dipole_sol,Polarizability_sol,HOMO_sol,LUMO_sol,MaxPartialCharge_sol,MinPartialCharge_sol,LogP_sol
DME_0.6-ATN_0.4,21.498099999999997,62.114407195519995,4.29,-0.14333765430037748,2.5859799999999997,137.5964,-0.25263270000000004,-0.09916799999999999,0.7748393899999999,-0.71184965,0.4220876
DME_0.7-ATN_0.3,20.9118,67.50897554656001,4.62,-0.1402876854002516,2.5734399999999997,136.67020000000002,-0.25262060000000003,-0.099124,0.77426442,-0.7101727,0.3945128
DME_0.8-ATN_0.2,20.2189,73.88437450688001,5.010000000000001,-0.13668317670010277,2.55862,135.5756,-0.2526063,-0.09907200000000001,0.7735849100000001,-0.70819085,0.36192440000000003
DME_0.9-ATN_0.1,19.4194,81.24060407648,5.46,-0.13252412819993103,2.54152,134.31259999999997,-0.2525898,-0.09901199999999999,0.7728008599999999,-0.7059040999999999,0.3243224
DME_0.1-DMF_0.9,20.162000000000003,74.41398910128,5.08,-0.15289190160115734,2.62496,140.49832,-0.25267120000000004,-0.099308,0.7766421600000001,-0.7171062800000001,-0.2496160000000001
DME_0.2-DMF_0.8,20.014000000000003,75.77521435855999,5.16,-0.15068680320103278,2.61592,139.82864,-0.2526624,-0.099276,0.77622632,-0.71589356,-0.20363200000000004
DME_0.3-DMF_0.7,19.866000000000003,77.13643961584,5.24,-0.14848170480090825,2.60688,139.15896,-0.25265360000000003,-0.099244,0.7758104800000001,-0.71468084,-0.15764800000000007
DME_0.4-DMF_0.6,19.699500000000004,78.66781803028,5.33,-0.14600096910076812,2.59671,138.40557,-0.2526437,-0.099208,0.7753426600000001,-0.7133165300000001,-0.10591600000000005
DME_0.5-DMF_0.5,19.5145,80.36934960188,5.43,-0.14324459610061244,2.5854099999999995,137.56847,-0.25263270000000004,-0.09916799999999999,0.77482286,-0.7118006299999999,-0.048436000000000035
DME_0.6-DMF_0.4,19.329500000000003,82.07088117347999,5.529999999999999,-0.14048822310045672,2.57411,136.73137000000003,-0.2526217,-0.099128,0.77430306,-0.71028473,0.009043999999999969
DME_0.7-DMF_0.3,19.1445,83.77241274508,5.630000000000001,-0.13773185010030106,2.56281,135.89427,-0.2526107,-0.099088,0.77378326,-0.70876883,0.06652399999999997
DME_0.8-DMF_0.2,18.9225,85.814250631,5.75,-0.13442420250011422,2.54925,134.88975,-0.25259750000000003,-0.09903999999999999,0.7731595,-0.70694975,0.13549999999999998
DME_0.9-DMF_0.1,18.7005,87.85608851692,5.87,-0.1311165548999274,2.53569,133.88523,-0.2525843,-0.098992,0.7725357399999999,-0.70513067,0.204476
DME_0.1-DMA_0.9,20.143500000000003,87.33838381668,6.0,-0.1528143531006417,2.62474,140.47376,-0.2526701,-0.099304,0.77662567,-0.71705934,0.11112300000000003
DME_0.2-DMA_0.8,19.977,87.60835372535999,6.0,-0.150314026200551,2.61448,139.71452,-0.2526602,-0.099268,0.77615434,-0.71568468,0.12774600000000003
DME_0.3-DMA_0.7,19.792,87.90832029056,6.0,-0.1475358852004503,2.60308,138.87092,-0.2526492,-0.09922800000000001,0.77563064,-0.71415728,0.146216
DME_0.4-DMA_0.6,19.625500000000002,88.17829019924,6.0,-0.14503555830035963,2.5928199999999997,138.11168,-0.2526393,-0.099192,0.77515931,-0.71278262,0.162839
DME_0.5-DMA_0.5,19.4405,88.47825676444,6.0,-0.1422574173002589,2.5814199999999996,137.26808,-0.25262830000000003,-0.09915199999999999,0.77463561,-0.71125522,0.18130900000000003
DME_0.6-DMA_0.4,19.2555,88.77822332963999,6.0,-0.13947927630015816,2.5700199999999995,136.42448,-0.25261730000000004,-0.09911199999999999,0.77411191,-0.7097278199999999,0.19977899999999998
DME_0.7-DMA_0.3,19.052000000000003,89.10818655136,6.0,-0.13642332120004735,2.55748,135.49652,-0.25260520000000003,-0.09906800000000002,0.7735358400000001,-0.7080476800000001,0.22009600000000004
DME_0.8-DMA_0.2,18.867,89.40815311656,6.0,-0.13364518019994662,2.54608,134.65292,-0.25259420000000005,-0.099028,0.7730121400000001,-0.70652028,0.238566
DME_0.9-DMA_0.1,18.663500000000003,89.73811633828001,6.0,-0.1305892250998358,2.53354,133.72496,-0.25258210000000003,-0.098984,0.77243607,-0.7048401400000001,0.25888300000000003
DME_0.1-PC_0.9,34.1644,101.07460489264001,6.92,-0.15577071959958094,2.63692,141.40912,-0.2526896,-0.09935400000000001,0.7771776,-0.71870892,0.5207
DME_0.2-PC_0.8,32.628099999999996,99.99787958836001,6.83,-0.153008360399595,2.62558,140.56662999999998,-0.2526779,-0.0993135,0.7766573999999999,-0.71718783,0.49707500000000004
DME_0.3-PC_0.7,31.091800000000003,98.92115428408,6.74,-0.15024600119960912,2.6142399999999997,139.72413999999998,-0.25266619999999995,-0.099273,0.7761372,-0.71566674,0.47345000000000004
DME_0.4-PC_0.6,29.555500000000002,97.84442897980001,6.6499999999999995,-0.14748364199962322,2.6029,138.88164999999998,-0.2526545,-0.0992325,0.775617,-0.71414565,0.44982500000000003
DME_0.5-PC_0.5,27.8485,96.6480675306,6.550000000000001,-0.14441435399963887,2.5903,137.94555,-0.2526415,-0.09918750000000001,0.775039,-0.71245555,0.42357500000000003
DME_0.6-PC_0.4,26.1415,95.4517060814,6.45,-0.14134506599965455,2.5777,137.00945000000002,-0.25262850000000003,-0.09914250000000001,0.7744610000000001,-0.71076545,0.39732500000000004
DME_0.7-PC_0.3,24.263800000000003,94.13570848728,6.34,-0.13796884919967176,2.56384,135.97974,-0.2526142,-0.09909300000000001,0.7738252,-0.7089063400000001,0.36845000000000006
DME_0.8-PC_0.2,22.386100000000003,92.81971089316,6.23,-0.134592632399689,2.54998,134.95003,-0.2525999,-0.0990435,0.7731893999999999,-0.70704723,0.339575
DME_0.9-PC_0.1,20.5084,91.50371329904,6.12,-0.1312164155997062,2.53612,133.92032,-0.2525856,-0.098994,0.7725536,-0.70518812,0.3107
DME_0.1-BA_0.9,25.3592,112.96185161631999,7.76,-0.11577637319946402,2.4726,129.409,-0.2525436,-0.0987816,0.76960984,-0.69680904,1.221152
DME_0.2-BA_0.8,24.4184,109.83997360864001,7.52,-0.11737958639949961,2.4792,129.87099999999998,-0.25254719999999997,-0.09880320000000001,0.7699166799999999,-0.69767508,1.0927040000000001
DME_0.3-BA_0.7,23.556000000000004,106.9782521016,7.3,-0.11884919849953224,2.48525,130.2945,-0.2525505,-0.098823,0.77019795,-0.69846895,0.9749600000000002
DME_0.4-BA_0.6,22.693600000000004,104.11653059456,7.08,-0.12031881059956487,2.4913,130.71800000000002,-0.25255380000000005,-0.09884280000000001,0.77047922,-0.69926282,0.8572160000000001
DME_0.5-BA_0.5,21.909600000000005,101.51496558816001,6.880000000000001,-0.12165482159959452,2.4968000000000004,131.103,-0.2525568,-0.0988608,0.77073492,-0.6999845200000001,0.7501760000000001
DME_0.6-BA_0.4,21.125600000000002,98.91340058176,6.68,-0.12299083259962418,2.5023,131.488,-0.2525598,-0.09887880000000002,0.77099062,-0.70070622,0.6431360000000002
DME_0.7-BA_0.3,20.42,96.571992076,6.5,-0.12419324249965086,2.50725,131.8345,-0.2525625,-0.098895,0.7712207499999999,-0.7013557500000001,0.5468000000000001
DME_0.8-BA_0.2,19.714399999999998,94.23058357023999,6.32,-0.12539565239967757,2.5122,132.18099999999998,-0.2525652,-0.09891119999999999,0.77145088,-0.7020052800000001,0.450464
DME_0.9-BA_0.1,19.0872,92.14933156512001,6.16,-0.12646446119970128,2.5166,132.489,-0.2525676,-0.0989256,0.7716554400000001,-0.70258264,0.36483200000000005
DME_0.1-DMSO_0.9,17.1673,78.85772587436,4.140000000000001,-0.1546099410004081,2.63167,141.04052000000001,-0.25268160000000006,-0.0993399,0.77696477,-0.7180651100000001,0.014615000000000029
DME_0.2-DMSO_0.8,17.2785,79.8220573742,4.3,-0.15228076500034934,2.6221500000000004,140.3314,-0.252672,-0.09930549999999999,0.77652565,-0.7167829499999999,0.037375000000000026
DME_0.3-DMSO_0.7,17.3897,80.78638887404,4.46,-0.14995158900029057,2.61263,139.62228,-0.25266240000000006,-0.0992711,0.7760865299999999,-0.7155007900000001,0.06013500000000003
DME_0.4-DMSO_0.6,17.5009,81.75072037388,4.619999999999999,-0.14762241300023182,2.60311,138.91316,-0.2526528,-0.0992367,0.7756474099999999,-0.71421863,0.08289500000000002
DME_0.5-DMSO_0.5,17.639899999999997,82.95613474868,4.82,-0.14471094300015835,2.5912100000000002,138.02676,-0.2526408,-0.0991937,0.7750985099999999,-0.7126159299999999,0.11134500000000001
DME_0.6-DMSO_0.4,17.7789,84.16154912348,5.02,-0.1417994730000849,2.57931,137.14036,-0.2526288,-0.09915070000000001,0.77454961,-0.71101323,0.139795
DME_0.7-DMSO_0.3,17.9179,85.36696349828,5.220000000000001,-0.13888800300001147,2.5674099999999997,136.25396,-0.25261680000000003,-0.09910769999999999,0.7740007099999999,-0.70941053,0.168245
DME_0.8-DMSO_0.2,18.084699999999998,86.81346074804,5.46,-0.1353942389999233,2.55313,135.19028,-0.2526024,-0.09905610000000001,0.77334203,-0.70748729,0.202385
DME_0.9-DMSO_0.1,18.2654,88.38049943528,5.720000000000001,-0.13160932799982783,2.5376600000000002,134.03796,-0.2525868,-0.0990002,0.77262846,-0.7054037799999999,0.23937
DME_0.1-CH_0.9,1.846,84.6913183016,6.0,-0.06785357700006159,2.2753,116.58530000000002,-0.252588,-0.098301,0.7602779,-0.6715844000000001,2.1344600000000002
DME_0.2-CH_0.8,3.8766,85.34847801096,6.0,-0.07514776170002045,2.30533,118.56673,-0.2525858,-0.0983791,0.76169349,-0.67544364,1.9077060000000003
DME_0.3-CH_0.7,5.7226,85.94589592855999,6.0,-0.08177883869998305,2.33263,120.36802999999999,-0.25258379999999997,-0.0984501,0.7629803899999998,-0.67895204,1.701566
DME_0.4-CH_0.6,7.5686,86.54331384616,6.0,-0.08840991569994565,2.3599300000000003,122.16933,-0.25258179999999997,-0.0985211,0.7642672899999999,-0.68246044,1.495426
DME_0.5-CH_0.5,9.4146,87.14073176376,6.0,-0.09504099269990825,2.3872299999999997,123.97063,-0.2525798,-0.0985921,0.76555419,-0.68596884,1.2892860000000002
DME_0.6-CH_0.4,11.2606,87.73814968136,6.0,-0.10167206969987086,2.41453,125.77193,-0.25257779999999996,-0.0986631,0.76684109,-0.68947724,1.0831460000000002
DME_0.7-CH_0.3,13.1066,88.33556759895998,6.0,-0.10830314669983346,2.44183,127.57323,-0.2525758,-0.09873409999999999,0.76812799,-0.69298564,0.877006
DME_0.8-CH_0.2,14.952600000000002,88.93298551656001,6.0,-0.11493422369979606,2.46913,129.37453000000002,-0.2525738,-0.0988051,0.7694148900000001,-0.69649404,0.6708660000000001
DME_0.9-CH_0.1,16.614,89.4706616424,6.0,-0.1209021929997624,2.4937,130.9957,-0.252572,-0.098869,0.7705731,-0.6996516,0.48534000000000005
DME_0.1-TOL_0.9,1.846,91.8631481864,6.9,-0.07850629200100685,2.3194279,119.3125979,-0.252552,-0.09838200000000001,0.762086,-0.6769160000000001,1.823438
DME_0.2-TOL_0.8,3.8766,91.64375090984001,6.79,-0.08449847820085019,2.34406449,120.96069148999999,-0.2525542,-0.09845020000000002,0.7632806,-0.6801236,1.6346978
DME_0.3-TOL_0.7,5.7226,91.44429884024,6.6899999999999995,-0.08994592020070774,2.3664613899999996,122.45895838999999,-0.2525562,-0.0985122,0.7643666,-0.6830396,1.4631158
DME_0.4-TOL_0.6,7.5686,91.24484677064,6.59,-0.09539336220056532,2.38885829,123.95722529,-0.25255819999999995,-0.0985742,0.7654525999999999,-0.6859556,1.2915337999999998
DME_0.5-TOL_0.5,9.4146,91.04539470104001,6.49,-0.10084080420042288,2.41125519,125.45549219,-0.2525602,-0.09863620000000001,0.7665386000000001,-0.6888716,1.1199518
DME_0.6-TOL_0.4,11.2606,90.84594263144,6.390000000000001,-0.10628824620028046,2.43365209,126.95375909,-0.2525622,-0.09869820000000001,0.7676246,-0.6917876000000001,0.9483698
DME_0.7-TOL_0.3,13.1066,90.64649056184,6.289999999999999,-0.11173568820013804,2.4560489899999998,128.45202598999998,-0.2525642,-0.09876019999999999,0.7687105999999999,-0.6947036,0.7767877999999999
DME_0.8-TOL_0.2,14.768,90.46698369920001,6.200000000000001,-0.11663838600000986,2.4762062,129.80046620000002,-0.252566,-0.098816,0.769688,-0.6973280000000001,0.622364
DME_0.9-TOL_0.1,16.614,90.2675316296,6.1000000000000005,-0.12208582799986742,2.4986031,131.2987331,-0.252568,-0.098878,0.7707740000000001,-0.7002440000000001,0.450782
DME_0.1-HP_0.9,2.5844000000000005,98.71720357871999,6.859999999999999,-0.06718312260045509,2.2725339599999996,116.46745845999999,-0.2526044,-0.0983036,0.7599404000000001,-0.6712024000000001,2.5990500000000014
DME_0.2-HP_0.8,4.799600000000001,97.51034906448,6.74,-0.07560407340035322,2.30720364,118.74599914,-0.25259960000000004,-0.09839239999999999,0.7616035999999999,-0.6756616,2.2753500000000018
DME_0.3-HP_0.7,7.0148,96.30349455024,6.62,-0.08402502420025135,2.34187332,121.02453982,-0.2525948,-0.09848119999999999,0.7632668,-0.6801208000000001,1.9516500000000012
DME_0.4-HP_0.6,9.0454,95.19721124552,6.51,-0.09174422910015796,2.37365386,123.11320211,-0.2525904,-0.0985626,0.7647914,-0.6842083999999999,1.654925000000001
DME_0.5-HP_0.5,10.891399999999999,94.19149915032,6.41,-0.09876168810007306,2.4025452599999997,125.01198600999999,-0.2525864,-0.09863659999999999,0.7661773999999999,-0.6879244,1.3851750000000007
DME_0.6-HP_0.4,12.552800000000001,93.28635826464,6.32,-0.10507740119999667,2.42854752,126.72089152000001,-0.2525828,-0.09870320000000002,0.7674248,-0.6912688,1.1424000000000007
DME_0.7-HP_0.3,14.214200000000002,92.38121737896,6.23,-0.11139311429992026,2.45454978,128.42979703,-0.2525792,-0.09876979999999999,0.7686722,-0.6946132,0.8996250000000006
DME_0.8-HP_0.2,15.691,91.5766477028,6.1499999999999995,-0.11700708149985234,2.4776628999999994,129.94882415,-0.252576,-0.09882899999999999,0.769781,-0.6975859999999999,0.6838250000000002
DME_0.9-HP_0.1,17.167800000000003,90.77207802664,6.07,-0.12262104869978444,2.5007760200000004,131.46785127,-0.25257280000000004,-0.09888820000000001,0.7708898000000001,-0.7005588,0.46802500000000014
DME_0.1-OT_0.9,2.769,110.52993492359998,7.699999999999999,-0.06890252250050667,2.27962125,116.91200025,-0.252604,-0.0983195,0.760079,-0.672424,2.9036600000000017
DME_0.2-OT_0.8,5.168800000000001,107.40047469151999,7.4399999999999995,-0.07786957800038713,2.316538,119.3414708,-0.2525988,-0.09841440000000001,0.7618808,-0.6771248000000001,2.5022720000000014
DME_0.3-OT_0.7,7.384,104.51174216959998,7.2,-0.08614686000027677,2.350615,121.584059,-0.252594,-0.098502,0.763544,-0.6814640000000001,2.1317600000000017
DME_0.4-OT_0.6,9.4146,101.86373735784,6.98,-0.09373436850017561,2.3818522499999997,123.63976485,-0.25258959999999997,-0.09858230000000001,0.7650686,-0.6854416000000001,1.7921240000000012
DME_0.5-OT_0.5,11.2606,99.45646025624,6.78,-0.10063210350008366,2.41024975,125.50858835,-0.2525856,-0.0986553,0.7664546,-0.6890576,1.483364000000001
DME_0.6-OT_0.4,12.922,97.28991086479999,6.6,-0.10684006500000087,2.4358074999999997,127.1905295,-0.25258200000000003,-0.098721,0.7677019999999999,-0.692312,1.2054800000000008
DME_0.7-OT_0.3,14.583400000000001,95.12336147335999,6.42,-0.11304802649991812,2.46136525,128.87247065,-0.25257840000000004,-0.0987867,0.7689494,-0.6955664,0.9275960000000004
DME_0.8-OT_0.2,15.8756,93.43826750224,6.28,-0.11787644099985375,2.4812435,130.1806471,-0.2525756,-0.0988378,0.7699195999999999,-0.6980976,0.7114640000000003
DME_0.9-OT_0.1,17.167800000000003,91.75317353112,6.140000000000001,-0.12270485549978938,2.5011217500000003,131.48882355,-0.25257280000000004,-0.0988889,0.7708898000000001,-0.7006288,0.4953320000000002
DME_0.1-PA_0.9,20.1061,62.15825440388,4.140000000000001,-0.1481823947993748,2.6056420900000004,139.02416096000002,-0.25265370000000004,-0.0992376,0.7757102000000001,-0.7141712,0.381035
DME_0.2-PA_0.8,19.9645,64.5590995786,4.3,-0.14640612599940492,2.5983610500000003,138.4884912,-0.2526465,-0.099212,0.7753789999999999,-0.713224,0.372275
DME_0.3-PA_0.7,19.8229,66.95994475332,4.46,-0.14462985719943505,2.59108001,137.95282144,-0.2526393,-0.09918640000000001,0.7750478000000001,-0.7122767999999999,0.363515
DME_0.4-PA_0.6,19.663600000000002,69.66089557488,4.640000000000001,-0.14263155479946893,2.5828888400000003,137.35019296000002,-0.2526312,-0.09915760000000001,0.7746752,-0.7112112,0.35366
DME_0.5-PA_0.5,19.4866,72.66195204328,4.84,-0.14041121879950658,2.5737875399999997,136.68060576,-0.2526222,-0.0991256,0.7742612,-0.7100272,0.34270999999999996
DME_0.6-PA_0.4,19.309600000000003,75.66300851168,5.04,-0.13819088279954425,2.5646862400000003,136.01101856,-0.2526132,-0.0990936,0.7738472000000001,-0.7088432,0.33176
DME_0.7-PA_0.3,19.114900000000002,78.96417062692,5.26,-0.13574851319958567,2.55467481,135.27447264,-0.25260330000000003,-0.09905839999999999,0.7733918,-0.7075408000000001,0.31971499999999997
DME_0.8-PA_0.2,18.9202,82.26533274216001,5.4799999999999995,-0.1333061435996271,2.5446633800000003,134.53792672,-0.2525934,-0.0990232,0.7729364000000001,-0.7062383999999999,0.30767
DME_0.9-PA_0.1,18.6901,86.16670615107999,5.74,-0.13041970679967604,2.53283169,133.66746336,-0.2525817,-0.0989816,0.7723981999999999,-0.7046992,0.293435
DME_0.1-PX_0.9,2.2152,104.15702982879999,7.76,-0.07880560200025116,2.3207155200000003,119.41201344000001,-0.2525524,-0.0983856,0.7623032000000001,-0.6774992000000001,2.0605312000000002
DME_0.2-PX_0.8,4.2458,102.3959110452,7.54,-0.08489656050018539,2.3457510800000003,121.08513676000001,-0.2525546,-0.0984549,0.7634978,-0.6807068000000001,1.8378648000000002
DME_0.3-PX_0.7,6.276400000000001,100.63479226160001,7.32,-0.09098751900011962,2.3707866400000004,122.75826008000001,-0.2525568,-0.0985242,0.7646924,-0.6839144000000001,1.6151984000000001
DME_0.4-PX_0.6,8.1224,99.0337751856,7.120000000000001,-0.09652475400005983,2.39354624,124.27928128000002,-0.25255879999999997,-0.0985872,0.7657784000000001,-0.6868304000000001,1.4127744000000002
DME_0.5-PX_0.5,9.9684,97.4327581096,6.92,-0.10206198900000005,2.41630584,125.80030248,-0.25256080000000003,-0.09865020000000001,0.7668644,-0.6897464000000001,1.2103504
DME_0.6-PX_0.4,11.814400000000001,95.8317410336,6.72,-0.10759922399994024,2.4390654400000003,127.32132368,-0.2525628,-0.0987132,0.7679503999999999,-0.6926624,1.0079264000000001
DME_0.7-PX_0.3,13.660400000000001,94.2307239576,6.52,-0.11313645899988045,2.46182504,128.84234487999998,-0.25256480000000003,-0.09877620000000001,0.7690364000000001,-0.6955784,0.8055024000000001
DME_0.8-PX_0.2,15.3218,92.78980858919999,6.34,-0.11811997049982664,2.48230868,130.21126396,-0.25256660000000003,-0.09883289999999999,0.7700138,-0.6982028,0.6233208000000001
DME_0.9-PX_0.1,16.7986,91.5089949284,6.18,-0.12254975849977882,2.5005163599999998,131.42808092,-0.2525682,-0.09888330000000001,0.7708826,-0.7005356,0.46138160000000006
DME_0.1-MX_0.9,2.2152,104.15702982879999,7.76,-0.07933238759892114,2.3228504,119.54585088000002,-0.2525524,-0.0983944,0.7623032000000001,-0.6774992000000001,2.0605312000000002
DME_0.2-MX_0.8,4.2458,102.3959110452,7.54,-0.08535749789902163,2.3476191,121.20224452000001,-0.2525546,-0.09846260000000001,0.7634978,-0.6807068000000001,1.8378648000000002
DME_0.3-MX_0.7,6.091800000000001,100.7948939692,7.34,-0.09083487089911298,2.3701361,122.70805692000002,-0.2525566,-0.09852460000000002,0.7645838,-0.6836228000000001,1.6354408000000002
DME_0.4-MX_0.6,8.1224,99.0337751856,7.120000000000001,-0.09685998119921346,2.3949048,124.36445056000002,-0.25255879999999997,-0.09859280000000001,0.7657784000000001,-0.6868304000000001,1.4127744000000002
DME_0.5-MX_0.5,9.9684,97.4327581096,6.92,-0.10233735419930481,2.4174218,125.87026296,-0.25256080000000003,-0.09865480000000001,0.7668644,-0.6897464000000001,1.2103504
DME_0.6-MX_0.4,11.814400000000001,95.8317410336,6.72,-0.10781472719939615,2.4399388,127.37607536000002,-0.2525628,-0.09871680000000001,0.7679503999999999,-0.6926624,1.0079264000000001
DME_0.7-MX_0.3,13.4758,94.3908256652,6.54,-0.11274436289947837,2.4602041,128.73130652,-0.25256460000000003,-0.09877260000000002,0.7689278,-0.6952868,0.8257448000000001
DME_0.8-MX_0.2,15.1372,92.9499102968,6.359999999999999,-0.11767399859956057,2.4804693999999996,130.08653768,-0.25256639999999997,-0.09882839999999998,0.7699052,-0.6979112,0.6435632
DME_0.9-MX_0.1,16.7986,91.5089949284,6.18,-0.1226036342996428,2.5007346999999998,131.44176884,-0.2525682,-0.0988842,0.7708826,-0.7005356,0.46138160000000006
DME_0.1-OX_0.9,2.0306,104.3171315364,7.78,-0.08365224720038823,2.34071804,120.66551591,-0.2525433,-0.0984238,0.7630846,-0.6798776,2.0807736
DME_0.2-OX_0.8,4.2458,102.3959110452,7.54,-0.0895687896002988,2.36502572,122.30122163,-0.2525469,-0.09849340000000001,0.7642678,-0.6830168000000001,1.8378648000000002
DME_0.3-OX_0.7,6.091800000000001,100.7948939692,7.34,-0.0944992416002243,2.3852821200000003,123.66430973000001,-0.2525499,-0.09855140000000001,0.7652538,-0.6856328,1.6354408000000002
DME_0.4-OX_0.6,8.1224,99.0337751856,7.120000000000001,-0.09992273880014232,2.40756416,125.16370664000002,-0.25255320000000003,-0.09861520000000001,0.7663384,-0.6885104000000001,1.4127744000000002
DME_0.5-OX_0.5,9.9684,97.4327581096,6.92,-0.1048531908000678,2.42782056,126.52679474,-0.2525562,-0.09867320000000002,0.7673244,-0.6911264000000001,1.2103504
DME_0.6-OX_0.4,11.814400000000001,95.8317410336,6.72,-0.10978364279999327,2.44807696,127.88988284000001,-0.2525592,-0.0987312,0.7683104000000001,-0.6937424,1.0079264000000001
DME_0.7-OX_0.3,13.4758,94.3908256652,6.54,-0.11422104959992621,2.4663077199999996,129.11666212999998,-0.2525619,-0.09878340000000001,0.7691978,-0.6960968,0.8257448000000001
DME_0.8-OX_0.2,15.1372,92.9499102968,6.359999999999999,-0.11865845639985914,2.48453848,130.34344141999998,-0.2525646,-0.0988356,0.7700852,-0.6984511999999999,0.6435632
DME_0.9-OX_0.1,16.7986,91.5089949284,6.18,-0.12309586319979207,2.5027692399999997,131.57022071,-0.25256730000000005,-0.0988878,0.7709726,-0.7008056,0.46138160000000006
DME_0.1-NMP_0.9,20.143500000000003,98.25838381668001,6.91,-0.15172486470057736,2.62016543,140.13165733000002,-0.2526701,-0.0992949,0.7765374,-0.7166644,0.24225399999999994
DME_0.2-NMP_0.8,19.958500000000004,97.35835038188,6.8100000000000005,-0.14906644770048372,2.6092681300000002,139.32565103000002,-0.2526591,-0.09925590000000001,0.7760234000000001,-0.7151803999999999,0.24631399999999992
DME_0.3-NMP_0.7,19.792,96.54832029056,6.720000000000001,-0.1466738724003994,2.59946056,138.60024536,-0.2526492,-0.0992208,0.7755608,-0.7138448,0.24996799999999997
DME_0.4-NMP_0.6,19.607000000000003,95.64828685576,6.62,-0.14401545540030572,2.58856326,137.79423906,-0.25263820000000003,-0.0991818,0.7750467999999999,-0.7123608,0.2540279999999999
DME_0.5-NMP_0.5,19.422,94.74825342096,6.52,-0.14135703840021208,2.57766596,136.98823276000002,-0.2526272,-0.0991428,0.7745328,-0.7108768000000001,0.258088
DME_0.6-NMP_0.4,19.237000000000002,93.84821998615999,6.42,-0.1386986214001184,2.56676866,136.18222645999998,-0.2526162,-0.09910379999999999,0.7740188,-0.7093928,0.26214799999999994
DME_0.7-NMP_0.3,19.052000000000003,92.94818655136001,6.32,-0.13604020440002473,2.5558713600000003,135.37622016,-0.25260520000000003,-0.09906480000000001,0.7735048,-0.7079088,0.266208
DME_0.8-NMP_0.2,18.8485,91.95814977308,6.21,-0.1331159456999217,2.54388433,134.48961323,-0.2525931,-0.0990219,0.7729394,-0.7062764,0.27067399999999997
DME_0.9-NMP_0.1,18.663500000000003,91.05811633828,6.109999999999999,-0.13045752869982805,2.53298703,133.68360693,-0.25258210000000003,-0.0989829,0.7724254,-0.7047924000000001,0.27473400000000003
DME_0.1-CHO_0.9,17.209000000000003,97.27265640200001,6.9,-0.1441857899994426,2.5891678,137.790101,-0.252633,-0.099174,0.774686,-0.712016,1.3955600000000001
DME_0.2-CHO_0.8,17.348,96.47214786400001,6.800000000000001,-0.14233550999947397,2.5815936,137.235312,-0.252626,-0.099148,0.7743720000000001,-0.711032,1.2715200000000002
DME_0.3-CHO_0.7,17.487000000000002,95.67163932599999,6.699999999999999,-0.14048522999950536,2.5740194,136.680523,-0.252619,-0.09912199999999999,0.7740579999999999,-0.7100479999999999,1.14748
DME_0.4-CHO_0.6,17.625999999999998,94.871130788,6.6000000000000005,-0.13863494999953674,2.5664451999999995,136.125734,-0.25261199999999995,-0.09909599999999999,0.773744,-0.7090639999999999,1.02344
DME_0.5-CHO_0.5,17.765,94.07062225,6.5,-0.13678466999956812,2.558871,135.570945,-0.25260499999999997,-0.09906999999999999,0.7734300000000001,-0.70808,0.8994
DME_0.6-CHO_0.4,17.904,93.270113712,6.4,-0.1349343899995995,2.5512968000000003,135.016156,-0.252598,-0.099044,0.773116,-0.707096,0.77536
DME_0.7-CHO_0.3,18.043,92.469605174,6.299999999999999,-0.13308410999963086,2.5437225999999997,134.461367,-0.252591,-0.099018,0.772802,-0.706112,0.65132
DME_0.8-CHO_0.2,18.182000000000002,91.669096636,6.200000000000001,-0.13123382999966227,2.5361484,133.906578,-0.25258400000000003,-0.098992,0.7724880000000001,-0.705128,0.52728
DME_0.9-CHO_0.1,18.321,90.868588098,6.1000000000000005,-0.12938354999969362,2.5285742,133.351789,-0.252577,-0.098966,0.772174,-0.7041440000000001,0.40324000000000004
DME_0.1-HMPA_0.9,25.457200000000007,164.87064174344,10.2,-0.14945255759895204,2.61090436,139.44274484,-0.2526624,-0.09925919999999999,0.7761776,-0.7156256,0.6992839999999999
DME_0.2-HMPA_0.8,24.291000000000004,152.4035480462,9.5,-0.14579934299908087,2.5959203,138.33512069999998,-0.252647,-0.099206,0.775458,-0.713548,0.6292699999999998
DME_0.3-HMPA_0.7,23.291400000000003,141.71746773427998,8.9,-0.14266801619919128,2.5830768199999996,137.38572857999998,-0.2526338,-0.0991604,0.7748412,-0.7117671999999999,0.5692579999999999
DME_0.4-HMPA_0.6,22.375100000000003,131.92189411502,8.35,-0.1397976332992925,2.57130363,136.51545247,-0.2526217,-0.0991186,0.7742758000000001,-0.7101348000000001,0.5142469999999999
DME_0.5-HMPA_0.5,21.542100000000005,123.01682718842,7.8500000000000005,-0.13718819429938453,2.56060073,135.72429237,-0.2526107,-0.09908059999999999,0.7737617999999999,-0.7086508,0.46423699999999996
DME_0.6-HMPA_0.4,20.7924,115.00226695448,7.4,-0.13483969919946734,2.55096812,135.01224828,-0.2526008,-0.0990464,0.7732992000000001,-0.7073152,0.419228
DME_0.7-HMPA_0.3,20.126,107.8782134132,7.000000000000001,-0.13275214799954096,2.5424058,134.3793202,-0.25259200000000004,-0.099016,0.772888,-0.7061280000000001,0.37922
